"","PLOT","SUBPLOT","SESSION","Log copies final","Common","Species","Family","Group","LeafHabit","MycoType","Wood Anatomy","Sap Flow","YYYYMMDD","Date","DATE","Year","Temp1_7d_avg","Moisture1_7d_avg","PLOT_G.spp"
"131","QUBI","4",4,9.12471855433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"Q. bicolor"
"132","QUBI","5",4,7.58264667933602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"Q. bicolor"
"133","QUBI","6",4,9.80567463433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"Q. bicolor"
"134","QUBI","1",5,10.371133444336,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"Q. bicolor"
"135","QUBI","2",5,9.63054635433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"Q. bicolor"
"136","QUBI","3",5,9.95447291433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"Q. bicolor"
"137","QUBI","4",5,9.62791718433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"Q. bicolor"
"138","QUBI","5",5,9.09040584433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"Q. bicolor"
"139","QUBI","6",5,9.67016296433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"Q. bicolor"
"140","QUBI","1",6,9.73045350433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"Q. bicolor"
"141","QUBI","1",6,10.345516074336,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"Q. bicolor"
"142","QUBI","2",6,8.93398868433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"Q. bicolor"
"143","QUBI","3",6,9.83324136433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"Q. bicolor"
"144","QUBI","4",6,8.97187278433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"Q. bicolor"
"145","QUBI","5",6,9.16277356433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"Q. bicolor"
"146","QUBI","6",6,9.90816998433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"Q. bicolor"
"147","QUBI","1",7,8.92243895433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"Q. bicolor"
"148","QUBI","2",7,9.43354462433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"Q. bicolor"
"149","QUBI","3",7,9.35556784433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"Q. bicolor"
"150","QUBI","5",7,9.13737851433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"Q. bicolor"
"151","QUBI","6",7,9.28446531433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"Q. bicolor"
"152","QUBI","1",8,9.62185450433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"Q. bicolor"
"153","QUBI","2",8,10.115112209336,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"Q. bicolor"
"154","QUBI","3",8,8.80796771433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"Q. bicolor"
"155","QUBI","4",8,9.40641248433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"Q. bicolor"
"156","QUBI","5",8,9.48884389433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"Q. bicolor"
"157","QUBI","6",8,NA,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"Q. bicolor"
"158","QUBI","6",8,7.10068704433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"Q. bicolor"
"159","QUBI","1",9,9.21955961433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"Q. bicolor"
"160","QUBI","2",9,10.091121444336,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"Q. bicolor"
"161","QUBI","3",9,10.190525274336,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"Q. bicolor"
"162","QUBI","4",9,9.00388440433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"Q. bicolor"
"163","QUBI","5",9,9.66918956433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"Q. bicolor"
"164","QUBI","6",9,9.79725199433602,"Swamp White Oak","Quercus bicolor (west)","Fagaceae","Angio","Deciduous","EM","Ring","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"Q. bicolor"
"165","PIST","1",1,10.489151484336,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-04-11,"April 10-12, 2023",2023-04-11,2023,7.318,0.2131,"P. strobus"
"166","PIST","2",1,9.56620991433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-04-11,"April 10-12, 2023",2023-04-11,2023,7.318,0.2131,"P. strobus"
"167","PIST","3",1,8.74137560433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-04-11,"April 10-12, 2023",2023-04-11,2023,7.318,0.2131,"P. strobus"
"168","PIST","4",1,9.42354221433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-04-11,"April 10-12, 2023",2023-04-11,2023,7.318,0.2131,"P. strobus"
"169","PIST","5",1,10.017766284336,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-04-11,"April 10-12, 2023",2023-04-11,2023,7.318,0.2131,"P. strobus"
"170","PIST","6",1,9.85605695433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-04-11,"April 10-12, 2023",2023-04-11,2023,7.318,0.2131,"P. strobus"
"171","PIST","1",2,10.018173414336,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-05-19,"May 18-19 2023",2023-05-19,2023,12.074,0.118,"P. strobus"
"172","PIST","2",2,9.83619737433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-05-19,"May 18-19 2023",2023-05-19,2023,12.074,0.118,"P. strobus"
"173","PIST","3",2,8.92599643433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-05-19,"May 18-19 2023",2023-05-19,2023,12.074,0.118,"P. strobus"
"174","PIST","4",2,9.37936040433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-05-19,"May 18-19 2023",2023-05-19,2023,12.074,0.118,"P. strobus"
"175","PIST","5",2,9.87928394433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-05-19,"May 18-19 2023",2023-05-19,2023,12.074,0.118,"P. strobus"
"176","PIST","6",2,9.65724836433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-05-19,"May 18-19 2023",2023-05-19,2023,12.074,0.118,"P. strobus"
"177","PIST","1",3,9.96424490433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-07,"June 6-7 2023",2023-06-07,2023,16.415,0.1042,"P. strobus"
"178","PIST","2",3,9.03530854933602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-07,"June 6-7 2023",2023-06-07,2023,16.415,0.1042,"P. strobus"
"179","PIST","3",3,9.38124156433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-07,"June 6-7 2023",2023-06-07,2023,16.415,0.1042,"P. strobus"
"180","PIST","4",3,10.142252044336,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-07,"June 6-7 2023",2023-06-07,2023,16.415,0.1042,"P. strobus"
"181","PIST","5",3,8.55772451433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-07,"June 6-7 2023",2023-06-07,2023,16.415,0.1042,"P. strobus"
"182","PIST","6",3,9.79300731433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-07,"June 6-7 2023",2023-06-07,2023,16.415,0.1042,"P. strobus"
"183","PIST","1",4,9.88912594433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"P. strobus"
"184","PIST","2",4,8.77232022433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"P. strobus"
"185","PIST","3",4,9.67836528433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"P. strobus"
"186","PIST","4",4,9.64020379433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"P. strobus"
"187","PIST","5",4,10.064518414336,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"P. strobus"
"188","PIST","6",4,8.90821411933602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"P. strobus"
"189","PIST","1",5,9.93434452433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"P. strobus"
"190","PIST","2",5,9.35310407433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"P. strobus"
"191","PIST","3",5,9.34090289433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"P. strobus"
"192","PIST","4",5,9.73054724433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"P. strobus"
"193","PIST","5",5,9.18083216933602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"P. strobus"
"194","PIST","6",5,NA,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"P. strobus"
"195","PIST","1",6,9.35056908433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"P. strobus"
"196","PIST","2",6,9.69248899933602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"P. strobus"
"197","PIST","3",6,9.83772308433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"P. strobus"
"198","PIST","4",6,9.26610651433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"P. strobus"
"199","PIST","5",6,9.47845800433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"P. strobus"
"200","PIST","1",7,10.418492404336,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"P. strobus"
"201","PIST","2",7,9.25048868433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"P. strobus"
"202","PIST","3",7,10.211273264336,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"P. strobus"
"203","PIST","4",7,9.57939871433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"P. strobus"
"204","PIST","5",7,9.43419596433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"P. strobus"
"205","PIST","6",7,8.92931000433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"P. strobus"
"206","PIST","1",8,9.85603796433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. strobus"
"207","PIST","2",8,8.96931373433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. strobus"
"208","PIST","3",8,10.677948964336,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. strobus"
"209","PIST","4",8,10.219991364336,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. strobus"
"210","PIST","5",8,9.57784933433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. strobus"
"211","PIST","6",8,9.50463832433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-11-01,"November 1-3",2023-11-01,2023,11.795,0.147,"P. strobus"
"212","PIST","1",9,9.10124514433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"P. strobus"
"213","PIST","2",9,9.57369220433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"P. strobus"
"214","PIST","3",9,10.323299379336,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"P. strobus"
"215","PIST","4",9,9.75516796433602,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"P. strobus"
"216","PIST","5",9,10.048766049336,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"P. strobus"
"217","PIST","6",9,10.468888684336,"White Pine","Pinus strobus (west)","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-12-07,"December 6-8",2023-12-07,2023,4.428,0.1906,"P. strobus"
"218","PIAB","1",1,9.84579875433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-04-11,"April 10-12, 2023",2023-04-11,2023,7.318,0.2131,"P. abies"
"219","PIAB","2",1,9.74638031433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-04-11,"April 10-12, 2023",2023-04-11,2023,7.318,0.2131,"P. abies"
"220","PIAB","3",1,9.79591364433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-04-11,"April 10-12, 2023",2023-04-11,2023,7.318,0.2131,"P. abies"
"221","PIAB","4",1,10.105481274336,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-04-11,"April 10-12, 2023",2023-04-11,2023,7.318,0.2131,"P. abies"
"222","PIAB","5",1,9.57287159433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-04-11,"April 10-12, 2023",2023-04-11,2023,7.318,0.2131,"P. abies"
"223","PIAB","6",1,8.82554450433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-04-11,"April 10-12, 2023",2023-04-11,2023,7.318,0.2131,"P. abies"
"224","PIAB","1",2,9.22749866433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-05-19,"May 18-19 2023",2023-05-19,2023,12.074,0.118,"P. abies"
"225","PIAB","2",2,9.58291331433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-05-19,"May 18-19 2023",2023-05-19,2023,12.074,0.118,"P. abies"
"226","PIAB","3",2,9.89391081933602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-05-19,"May 18-19 2023",2023-05-19,2023,12.074,0.118,"P. abies"
"227","PIAB","4",2,9.61378388433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-05-19,"May 18-19 2023",2023-05-19,2023,12.074,0.118,"P. abies"
"228","PIAB","5",2,9.30164719433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-05-19,"May 18-19 2023",2023-05-19,2023,12.074,0.118,"P. abies"
"229","PIAB","6",2,8.71872782933602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-05-19,"May 18-19 2023",2023-05-19,2023,12.074,0.118,"P. abies"
"230","PIAB","1",3,10.337895844336,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-07,"June 6-7 2023",2023-06-07,2023,16.415,0.1042,"P. abies"
"231","PIAB","2",3,9.05481228433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-07,"June 6-7 2023",2023-06-07,2023,16.415,0.1042,"P. abies"
"232","PIAB","3",3,9.71999460433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-07,"June 6-7 2023",2023-06-07,2023,16.415,0.1042,"P. abies"
"233","PIAB","4",3,8.96446614433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-07,"June 6-7 2023",2023-06-07,2023,16.415,0.1042,"P. abies"
"234","PIAB","5",3,9.44642592433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-07,"June 6-7 2023",2023-06-07,2023,16.415,0.1042,"P. abies"
"235","PIAB","6",3,9.50595100433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-07,"June 6-7 2023",2023-06-07,2023,16.415,0.1042,"P. abies"
"236","PIAB","1",4,10.238118524336,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"P. abies"
"237","PIAB","2",4,9.16832019433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"P. abies"
"238","PIAB","4",4,10.141780844336,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"P. abies"
"239","PIAB","5",4,8.74813342,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"P. abies"
"240","PIAB","6",4,9.46284804433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-06-30,"June 29-30",2023-06-30,2023,18.283,0.0954,"P. abies"
"241","PIAB","1",5,9.68032860433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"P. abies"
"242","PIAB","2",5,8.65781702433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"P. abies"
"243","PIAB","3",5,10.186068124336,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"P. abies"
"244","PIAB","4",5,9.75990846933602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"P. abies"
"245","PIAB","5",5,9.47444880433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"P. abies"
"246","PIAB","6",5,8.43452308433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-07-21,"July 20-21",2023-07-21,2023,19.817,0.1339,"P. abies"
"247","PIAB","1",6,8.70078239433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"P. abies"
"248","PIAB","2",6,9.01365451433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"P. abies"
"249","PIAB","3",6,9.87955025433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"P. abies"
"250","PIAB","4",6,9.86672971433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"P. abies"
"251","PIAB","5",6,9.79659413433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"P. abies"
"252","PIAB","6",6,9.91372381433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-08-24,"August 23-24",2023-08-24,2023,20.031,0.151,"P. abies"
"253","PIAB","1",7,10.102237244336,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"P. abies"
"254","PIAB","2",7,10.755943244336,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"P. abies"
"255","PIAB","3",7,9.97834218433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"P. abies"
"256","PIAB","4",7,9.71147291433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"P. abies"
"257","PIAB","5",7,10.222067164336,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"P. abies"
"258","PIAB","6",7,9.29989932433602,"Norway Spruce","Picea abies","Pinaceae","Gymno","Evergreen","EM","Trachied","Yes",2023-09-21,"September 20-22",2023-09-21,2023,15.557,0.1564,"P. abies"
